0.157867,-78.7546,165.99,36.8758,3.94871
0.158209,-78.7551,165.981,36.878,3.94871
0.158233,-78.7551,165.981,36.8782,3.94871
0.158552,-78.7556,165.972,36.8808,3.94383
0.158904,-78.7561,165.963,36.8823,3.94139
0.159255,-78.7565,165.954,36.8835,3.94139
0.159286,-78.7566,165.953,36.8836,3.94139
0.159598,-78.7569,165.944,36.881,3.94139
0.159814,-78.7572,165.938,36.8789,3.94139
0.15996,-78.7574,165.934,36.8775,3.9365
0.160292,-78.7577,165.925,36.8753,3.9365
0.160653,-78.758,165.915,36.8731,3.9365
0.160814,-78.7581,165.911,36.8721,3.9365
0.160996,-78.7583,165.906,36.871,3.93406
0.161338,-78.7586,165.897,36.8694,3.92918
0.161443,-78.7586,165.894,36.8707,3.93162
0.16169,-78.7588,165.887,36.8738,3.92429
0.162033,-78.759,165.877,36.8781,3.91941
0.162214,-78.7591,165.872,36.8807,3.92429
0.162976,-78.7596,165.851,36.8896,3.91941
0.163,-78.7596,165.85,36.8898,3.91453
0.163386,-78.7599,165.839,36.8929,3.91453
0.163766,-78.7601,165.829,36.8948,3.91453
0.163785,-78.7601,165.829,36.8949,3.91453
0.167235,-78.7611,165.734,36.9447,3.91697
0.167585,-78.7611,165.724,36.9457,3.92185
0.168974,-78.7611,165.687,36.9497,3.92918
0.16928,-78.7611,165.679,36.9506,3.93162
0.169325,-78.7611,165.677,36.9507,3.92918
0.169855,-78.7611,165.663,36.9522,3.93162
0.17002,-78.7611,165.659,36.9527,3.93162
0.17039,-78.761,165.649,36.9486,3.93406
0.170671,-78.7609,165.641,36.944,3.93406
0.170742,-78.7609,165.639,36.9428,3.93162
0.171094,-78.7607,165.629,36.9369,3.93406
0.171408,-78.7606,165.62,36.9317,3.93406
0.171484,-78.7605,165.618,36.9304,3.93162
0.171769,-78.7604,165.61,36.9257,3.9365
0.172103,-78.7602,165.601,36.9208,3.93406
0.172247,-78.7602,165.597,36.9188,3.93406
0.17301,-78.7599,165.576,36.9134,3.94139
0.173826,-78.7597,165.551,36.9126,3.94627
0.174399,-78.7595,165.534,36.9126,3.94627
0.175216,-78.7594,165.51,36.913,3.94383
0.175796,-78.7592,165.494,36.9095,3.94383
0.177376,-78.7585,165.45,36.8904,3.96337
0.178192,-78.7581,165.426,36.8914,3.97313
0.178955,-78.7575,165.403,36.8916,3.96092
0.179484,-78.7571,165.388,36.8893,3.94627
0.180251,-78.7565,165.365,36.8802,3.9536
0.181062,-78.7558,165.342,36.8646,3.96581
0.182128,-78.755,165.313,36.8595,3.95848
0.18248,-78.7549,165.303,36.8686,3.94871
0.18285,-78.7547,165.293,36.8781,3.94139
0.183223,-78.7545,165.283,36.8875,3.9365
